943
1
943
1451
719
581
807
572
980
742
625
694
567
677
736
653
847
857
574
603
862
745
622
555
695
537
703
587
1292
799
711
681
692
1094
1168
742
973
736
458
813
916
574
723
800
527
939
787
590
1062
646
984
812
768
557
830
673
652
559
976
894
768
708
840
889
528
588
